GAME_ID,GAME_DATE,TEAM_ABBREVIATION_x,GAME_NO_x,AVG_PTS_x,AVG_AST_x,AVG_OREB_x,AVG_DREB_x,OFF_EFF_x,DEF_EFF_x,ELO_x,TEAM_ABBREVIATION_y,GAME_NO_y,AVG_PTS_y,AVG_AST_y,AVG_OREB_y,AVG_DREB_y,OFF_EFF_y,DEF_EFF_y,ELO_y,DIS_PTS,DIS_AST,DIS_OREB,DIS_DREB,DIS_OFF_EFF,DIS_DEF_EFF,DIS_ELO,PREDICTION,WL_x,MIN_x,PTS_x,FGM_x,FGA_x,FG_PCT_x,FG3M_x,FG3A_x,FG3_PCT_x,FTM_x,FTA_x,FT_PCT_x,OREB_x,DREB_x,REB_x,AST_x,STL_x,BLK_x,TOV_x,PF_x,PLUS_MINUS_x,WL_y,MIN_y,PTS_y,FGM_y,FGA_y,FG_PCT_y,FG3M_y,FG3A_y,FG3_PCT_y,FTM_y,FTA_y,FT_PCT_y,OREB_y,DREB_y,REB_y,AST_y,STL_y,BLK_y,TOV_y,PF_y,PLUS_MINUS_y
0022000058,2020-12-30,MIA,4.0,105.0,25.666666666666668,4.666666666666667,31.333333333333332,102.6059,115.6352,1490.2547,MIL,5.0,128.25,25.0,12.25,38.0,123.8532,108.1603,1499.7618,-23.25,0.6666666666666679,-7.583333333333333,-6.666666666666668,-21.247299999999996,7.474899999999991,-9.507100000000037,,1,240,119,40,82,0.488,15,39.0,0.385,24,29,0.828,10.0,42.0,52.0,25,5.0,5,22,18,11.0,0,240,108,40,102,0.392,16,41.0,0.39,12,13,0.923,16.0,31.0,47.0,26,14.0,6,13,25,-11.0
0022000059,2020-12-30,DAL,4.0,113.66666666666667,20.666666666666668,6.666666666666667,33.333333333333336,116.5414,108.339,1491.1299,CHA,4.0,109.0,30.333333333333332,11.333333333333334,32.333333333333336,105.2801,107.5338,1491.4258,4.666666666666671,-9.666666666666664,-4.666666666666667,1.0,11.261299999999991,0.8051999999999992,-0.2959000000000742,,0,241,99,34,87,0.391,12,42.0,0.286,19,33,0.576,13.0,26.0,39.0,24,10.0,6,14,16,-19.0,1,240,118,43,84,0.512,15,34.0,0.441,17,21,0.81,12.0,38.0,50.0,30,6.0,6,23,28,19.0
0022000060,2020-12-30,SAS,4.0,115.0,30.0,8.666666666666666,40.666666666666664,107.7452,103.3729,1508.85,LAL,5.0,120.25,26.75,9.0,37.25,115.792,105.1998,1500.279,-5.25,3.25,-0.3333333333333339,3.4166666666666643,-8.046800000000005,-1.8268999999999949,8.570999999999913,,0,239,107,40,87,0.46,10,24.0,0.417,17,23,0.739,7.0,32.0,39.0,25,8.0,4,10,18,-14.0,1,239,121,46,82,0.561,14,26.0,0.538,15,20,0.75,7.0,40.0,47.0,25,4.0,3,17,24,14.0
0022000061,2020-12-30,LAC,5.0,108.5,24.75,8.0,32.0,111.3963,113.4497,1518.3276,POR,4.0,114.33333333333333,25.666666666666668,8.0,35.333333333333336,109.9359,113.141,1510.5837000000001,-5.833333333333329,-0.9166666666666679,0.0,-3.3333333333333357,1.4603999999999928,0.30870000000000175,7.74389999999994,,1,239,128,47,95,0.495,18,38.0,0.474,16,22,0.727,11.0,36.0,47.0,30,13.0,6,10,25,23.0,0,239,105,32,76,0.421,12,38.0,0.316,29,34,0.853,5.0,36.0,41.0,14,5.0,4,17,17,-23.0
0022000062,2020-12-31,IND,5.0,116.25,28.0,7.75,35.25,111.0846,104.1567,1517.7684,CLE,5.0,113.25,29.0,10.5,36.75,107.0416,99.7164,1518.3273,3.0,-1.0,-2.75,-1.5,4.042999999999992,4.440300000000008,-0.5588999999999942,,1,239,119,42,87,0.483,16,35.0,0.457,19,24,0.792,9.0,35.0,44.0,28,12.0,1,14,22,20.0,0,239,99,37,82,0.451,12,23.0,0.522,13,24,0.542,11.0,32.0,43.0,22,5.0,6,18,22,-20.0
0022000063,2020-12-31,WAS,5.0,111.75,27.0,8.25,36.0,104.1958,111.4219,1461.6561,CHI,5.0,113.25,24.0,8.25,34.0,103.5665,110.8825,1480.5910000000001,-1.5,3.0,0.0,2.0,0.6293000000000006,0.5394000000000005,-18.934900000000198,,0,239,130,42,84,0.5,14,29.0,0.483,32,41,0.78,9.0,28.0,37.0,27,8.0,4,14,27,-3.0,1,239,133,50,92,0.543,14,36.0,0.389,19,25,0.76,9.0,35.0,44.0,34,9.0,3,15,27,3.0
0022000064,2020-12-31,ORL,5.0,120.25,23.25,11.25,35.25,115.8478,107.659,1537.4821,PHI,5.0,104.0,21.75,9.75,37.0,101.7613,99.5597,1518.5964999999999,16.25,1.5,1.5,-1.75,14.086500000000001,8.0993,18.885600000000068,,0,241,92,33,95,0.347,7,28.0,0.25,19,21,0.905,10.0,38.0,48.0,17,2.0,5,11,15,-24.0,1,241,116,44,91,0.484,15,33.0,0.455,13,15,0.867,7.0,47.0,54.0,23,7.0,10,14,23,24.0
0022000065,2020-12-31,HOU,3.0,118.5,26.0,7.5,32.5,112.3223,119.4313,1479.4494,SAC,5.0,113.75,25.25,12.0,34.5,110.598,110.841,1518.8905,4.75,0.75,-4.5,-2.0,1.7242999999999995,8.5903,-39.441100000000006,,1,240,122,45,86,0.523,13,36.0,0.361,19,25,0.76,10.0,35.0,45.0,26,10.0,6,18,14,3.0,0,241,119,45,96,0.469,11,33.0,0.333,18,24,0.75,14.0,31.0,45.0,23,11.0,5,15,21,-3.0
0022000066,2020-12-31,TOR,4.0,102.0,26.333333333333332,9.0,33.666666666666664,97.3282,105.598,1471.4035000000001,NYK,5.0,105.25,23.5,10.0,36.0,104.8307,106.0757,1502.2312000000002,-3.25,2.833333333333332,-1.0,-2.3333333333333357,-7.502499999999998,-0.4776999999999987,-30.82770000000005,,1,241,100,34,83,0.41,17,52.0,0.327,15,21,0.714,9.0,44.0,53.0,21,7.0,6,16,22,17.0,0,239,83,32,88,0.364,3,36.0,0.083,16,20,0.8,9.0,39.0,48.0,21,6.0,3,15,21,-17.0
0022000067,2020-12-31,OKC,4.0,108.33333333333333,22.0,8.666666666666666,37.333333333333336,104.5689,107.7864,1490.2621,NOP,5.0,98.75,20.25,9.75,36.0,99.4962,104.7859,1500.0165,9.583333333333329,1.75,-1.083333333333334,1.3333333333333357,5.0726999999999975,3.0005000000000024,-9.754400000000032,,0,239,80,30,80,0.375,15,48.0,0.313,5,15,0.333,7.0,33.0,40.0,24,6.0,3,19,20,-33.0,1,238,113,44,91,0.484,13,36.0,0.361,12,19,0.632,14.0,44.0,58.0,23,9.0,4,13,16,33.0
0022000068,2020-12-31,UTA,4.0,113.66666666666667,21.0,13.0,40.0,110.7143,105.5195,1510.2795,PHX,5.0,109.0,26.0,9.0,34.75,110.3797,99.7468,1520.5585,4.666666666666671,-5.0,4.0,5.25,0.3345999999999947,5.7727,-10.278999999999996,,0,240,95,35,84,0.417,12,34.0,0.353,13,19,0.684,10.0,36.0,46.0,16,8.0,3,13,15,-11.0,1,240,106,41,84,0.488,17,33.0,0.515,7,10,0.7,5.0,36.0,41.0,26,5.0,6,15,17,11.0
0022000069,2021-01-01,CHA,5.0,111.25,30.25,11.5,33.75,107.4879,104.5894,1501.4173,MEM,5.0,113.5,23.25,11.0,36.5,103.7952,112.0256,1481.6829,-2.25,7.0,0.5,-2.75,3.692700000000002,-7.4361999999999995,19.73440000000005,,0,241,93,35,86,0.407,9,31.0,0.29,14,21,0.667,10.0,32.0,42.0,23,9.0,4,18,15,-15.0,1,240,108,43,90,0.478,14,39.0,0.359,8,10,0.8,10.0,38.0,48.0,34,10.0,6,15,18,15.0
0022000070,2021-01-01,DET,5.0,111.5,24.5,12.5,36.0,104.8918,113.5936,1462.2156,BOS,6.0,113.2,23.0,11.6,30.2,112.749,113.5458,1511.3611,-1.7000000000000028,1.5,0.9000000000000004,5.800000000000001,-7.857199999999992,0.04779999999999518,-49.145500000000084,,1,239,96,36,88,0.409,11,34.0,0.324,13,20,0.65,12.0,36.0,48.0,18,9.0,2,19,16,3.0,0,239,93,39,83,0.47,8,31.0,0.258,7,14,0.5,7.0,37.0,44.0,20,12.0,11,19,20,-3.0
0022000071,2021-01-01,DAL,5.0,110.0,21.5,8.25,31.5,111.7318,110.4622,1481.1383999999998,MIA,5.0,108.5,25.5,6.0,34.0,105.1866,112.2152,1500.5283,1.5,-4.0,2.25,-2.5,6.545200000000008,-1.7530000000000001,-19.389900000000125,,1,240,93,32,78,0.41,12,37.0,0.324,17,23,0.739,4.0,45.0,49.0,18,9.0,3,16,25,10.0,0,240,83,29,78,0.372,7,33.0,0.212,18,25,0.72,5.0,36.0,41.0,20,10.0,2,14,24,-10.0
0022000072,2021-01-01,BKN,6.0,121.6,25.2,10.0,37.2,114.6737,105.0547,1508.9183,ATL,5.0,128.75,26.0,11.5,38.25,123.0291,114.9068,1517.4426,-7.150000000000006,-0.8000000000000007,-1.5,-1.0499999999999972,-8.355400000000003,-9.852100000000007,-8.52430000000004,,0,240,96,35,86,0.407,7,37.0,0.189,19,23,0.826,10.0,35.0,45.0,19,6.0,6,15,16,-18.0,1,240,114,43,93,0.462,16,39.0,0.41,12,14,0.857,10.0,38.0,48.0,24,8.0,3,9,20,18.0
0022000073,2021-01-01,MIL,6.0,124.2,25.2,13.0,36.6,119.7917,109.375,1489.4882,CHI,6.0,117.2,26.0,8.4,34.2,107.4441,112.7613,1490.0465000000002,7.0,-0.8000000000000007,4.6,2.3999999999999986,12.3476,-3.3863000000000056,-0.5583000000001448,,1,240,126,42,85,0.494,22,45.0,0.489,20,30,0.667,5.0,39.0,44.0,27,16.0,6,17,19,30.0,0,241,96,38,87,0.437,6,26.0,0.231,14,20,0.7,6.0,36.0,42.0,18,10.0,6,20,21,-30.0
0022000074,2021-01-01,MIN,5.0,104.75,23.0,13.0,30.75,101.9961,112.7069,1499.3925,WAS,6.0,115.4,27.0,8.4,34.4,107.9716,114.3338,1452.2006,-10.650000000000006,-4.0,4.6,-3.6499999999999986,-5.975499999999997,-1.626899999999992,47.19190000000003,,0,238,109,42,88,0.477,13,36.0,0.361,12,21,0.571,11.0,32.0,43.0,17,9.0,3,20,22,-21.0,1,240,130,49,89,0.551,16,33.0,0.485,16,21,0.762,8.0,35.0,43.0,35,9.0,3,16,19,21.0
0022000075,2021-01-01,SAS,5.0,113.0,28.75,8.25,38.5,107.773,107.773,1498.6034,LAL,6.0,120.4,26.4,8.6,37.8,116.8025,105.5491,1510.5256,-7.400000000000006,2.3500000000000014,-0.34999999999999964,0.7000000000000028,-9.029499999999999,2.2239000000000004,-11.922199999999975,,0,241,103,36,85,0.424,13,34.0,0.382,18,26,0.692,8.0,37.0,45.0,23,3.0,8,13,20,-6.0,1,239,109,41,101,0.406,14,33.0,0.424,13,16,0.813,16.0,42.0,58.0,27,8.0,7,13,20,6.0
0022000076,2021-01-01,DEN,5.0,117.25,27.75,9.5,32.75,113.6143,116.5213,1481.3724,PHX,6.0,108.4,26.0,8.2,35.0,109.9391,99.1886,1530.2627,8.849999999999994,1.75,1.3000000000000007,-2.25,3.675200000000004,17.332700000000003,-48.890300000000025,,0,242,103,39,86,0.453,12,29.0,0.414,13,16,0.813,8.0,30.0,38.0,28,7.0,1,11,25,-3.0,1,240,106,37,76,0.487,13,35.0,0.371,19,21,0.905,8.0,29.0,37.0,24,1.0,4,17,20,3.0
0022000077,2021-01-01,UTA,5.0,109.0,19.75,12.25,39.0,108.2961,107.0541,1500.5753000000002,LAC,6.0,112.4,25.8,8.6,32.8,114.1348,111.0885,1528.1047,-3.4000000000000057,-6.050000000000001,3.6500000000000004,6.200000000000003,-5.838700000000003,-4.034399999999991,-27.529399999999896,,1,241,106,41,89,0.461,15,42.0,0.357,9,14,0.643,13.0,33.0,46.0,28,3.0,3,13,20,6.0,0,241,100,33,85,0.388,13,33.0,0.394,21,24,0.875,12.0,31.0,43.0,19,6.0,8,8,16,-6.0
0022000078,2021-01-01,GSW,5.0,110.75,21.5,9.25,33.5,99.1939,111.2853,1499.4895,POR,5.0,112.0,22.75,7.25,35.5,108.3172,116.2959,1500.8066000000001,-1.25,-1.25,2.0,-2.0,-9.1233,-5.010599999999997,-1.3171000000002095,,0,239,98,31,79,0.392,7,35.0,0.2,29,33,0.879,3.0,41.0,44.0,19,4.0,9,15,28,-25.0,1,240,123,40,92,0.435,20,43.0,0.465,23,30,0.767,8.0,43.0,51.0,23,11.0,3,10,27,25.0
0022000079,2021-01-02,HOU,4.0,119.66666666666667,26.0,8.333333333333334,33.333333333333336,113.9683,117.7778,1490.5798,SAC,6.0,114.8,24.8,12.4,33.8,110.8108,111.583,1507.7601,4.866666666666674,1.1999999999999993,-4.066666666666666,-0.46666666666666146,3.157499999999999,6.194800000000001,-17.18029999999999,,1,239,102,36,81,0.444,13,41.0,0.317,17,23,0.739,6.0,42.0,48.0,15,10.0,10,13,22,8.0,0,240,94,35,90,0.389,9,28.0,0.321,15,21,0.714,14.0,33.0,47.0,11,5.0,4,14,21,-8.0
0022000080,2021-01-02,IND,6.0,116.8,28.0,8.0,35.2,112.2645,102.8451,1527.7845,NYK,6.0,100.8,23.0,9.8,36.6,100.0794,104.448,1491.3462000000002,16.0,5.0,-1.8000000000000007,-1.3999999999999986,12.185099999999991,-1.602899999999991,36.4382999999998,,0,239,102,34,84,0.405,19,50.0,0.38,15,18,0.833,5.0,27.0,32.0,22,6.0,4,8,21,-4.0,1,239,106,42,83,0.506,12,27.0,0.444,10,13,0.769,10.0,41.0,51.0,23,4.0,3,15,16,4.0
0022000081,2021-01-02,ORL,6.0,114.6,22.0,11.0,35.8,110.2771,108.3526,1526.9391,OKC,5.0,101.25,22.5,8.25,36.25,99.0705,109.589,1480.5428,13.349999999999994,-0.5,2.75,-0.45000000000000284,11.206600000000009,-1.2364000000000033,46.39630000000011,,0,240,99,40,108,0.37,10,38.0,0.263,9,12,0.75,15.0,40.0,55.0,21,7.0,1,6,18,-9.0,1,240,108,38,86,0.442,13,41.0,0.317,19,21,0.905,6.0,46.0,52.0,22,5.0,5,10,17,9.0
0022000082,2021-01-02,PHI,6.0,106.4,22.0,9.2,39.0,103.7441,97.3089,1529.1394999999998,CHA,6.0,107.6,28.8,11.2,33.4,104.1828,104.7637,1490.8499000000002,-1.1999999999999886,-6.800000000000001,-2.0,5.600000000000001,-0.4386999999999972,-7.454800000000006,38.28959999999961,,1,240,127,47,79,0.595,16,35.0,0.457,17,24,0.708,7.0,38.0,45.0,35,10.0,7,21,17,15.0,0,242,112,38,92,0.413,13,35.0,0.371,23,26,0.885,14.0,26.0,40.0,34,15.0,5,12,18,-15.0
0022000083,2021-01-02,ATL,6.0,125.8,25.6,11.2,38.2,121.852,111.7784,1527.1973,CLE,6.0,110.4,27.6,10.6,35.8,105.7877,103.6796,1508.3111999999999,15.399999999999991,-2.0,0.5999999999999996,2.4000000000000057,16.064300000000003,8.098800000000011,18.88610000000017,,0,240,91,35,85,0.412,11,32.0,0.344,10,19,0.526,15.0,33.0,48.0,22,9.0,5,20,20,-5.0,1,240,96,38,91,0.418,7,29.0,0.241,13,17,0.765,15.0,31.0,46.0,19,10.0,2,15,21,5.0
0022000084,2021-01-02,NOP,6.0,101.6,20.8,10.6,37.6,102.7093,100.2831,1509.7358,TOR,5.0,101.5,25.0,9.0,36.25,98.3527,100.5329,1482.2885,0.09999999999999432,-4.199999999999999,1.5999999999999996,1.3500000000000014,4.3566,-0.24979999999999336,27.447299999999814,,1,240,120,35,83,0.422,14,38.0,0.368,36,47,0.766,14.0,36.0,50.0,26,6.0,7,12,18,4.0,0,240,116,38,91,0.418,14,48.0,0.292,26,27,0.963,10.0,30.0,40.0,21,6.0,4,9,29,-4.0
0022000085,2021-01-03,DET,6.0,108.4,23.2,12.4,36.0,102.6126,109.0496,1473.6208,BOS,7.0,109.83333333333333,22.5,10.833333333333334,31.333333333333332,109.3594,110.5211,1499.9559000000002,-1.433333333333323,0.6999999999999993,1.5666666666666664,4.666666666666668,-6.746799999999993,-1.471500000000006,-26.33510000000024,,0,239,120,41,86,0.477,16,36.0,0.444,22,25,0.88,8.0,25.0,33.0,29,8.0,7,9,16,-2.0,1,241,122,49,87,0.563,15,33.0,0.455,9,13,0.692,12.0,29.0,41.0,35,4.0,5,17,22,2.0
0022000086,2021-01-03,BKN,7.0,117.33333333333333,24.166666666666668,10.0,36.833333333333336,111.6751,106.4404,1499.1636,WAS,7.0,117.83333333333333,28.333333333333332,8.333333333333334,34.5,110.5033,112.5352,1463.5505999999998,-0.5,-4.166666666666664,1.666666666666666,2.3333333333333357,1.1718000000000046,-6.094800000000006,35.613000000000284,,0,241,122,40,81,0.494,14,32.0,0.438,28,31,0.903,7.0,44.0,51.0,25,5.0,9,20,24,-1.0,1,239,123,43,104,0.413,12,33.0,0.364,25,34,0.735,13.0,36.0,49.0,27,9.0,3,7,22,1.0
0022000087,2021-01-03,MEM,6.0,112.4,25.4,10.8,36.8,104.7726,108.6875,1492.2503,LAL,7.0,118.5,26.5,9.833333333333334,38.5,114.7144,104.3885,1520.1825999999999,-6.099999999999994,-1.1000000000000014,0.9666666666666668,-1.7000000000000028,-9.9418,4.299000000000007,-27.93229999999994,,0,240,94,39,95,0.411,9,33.0,0.273,7,8,0.875,14.0,36.0,50.0,23,6.0,3,11,18,-14.0,1,239,108,41,89,0.461,12,35.0,0.343,14,19,0.737,12.0,37.0,49.0,24,9.0,5,10,15,14.0
0022000088,2021-01-03,MIN,6.0,105.6,21.8,12.6,31.0,102.2859,114.878,1488.0425,DEN,6.0,114.4,27.8,9.2,32.2,112.5541,115.5057,1472.7703999999999,-8.800000000000011,-6.0,3.4000000000000004,-1.2000000000000028,-10.268200000000007,-0.6277000000000044,15.272100000000137,,0,240,109,44,85,0.518,10,31.0,0.323,11,16,0.688,9.0,27.0,36.0,30,11.0,6,14,17,-15.0,1,241,124,45,92,0.489,19,45.0,0.422,15,21,0.714,13.0,30.0,43.0,34,6.0,4,15,11,15.0
0022000089,2021-01-03,SAS,6.0,111.0,27.6,8.2,38.2,106.7718,107.9261,1488.9464,UTA,6.0,108.4,21.4,12.4,37.8,109.0105,106.7981,1511.3660000000002,2.5999999999999943,6.200000000000003,-4.200000000000001,0.4000000000000057,-2.2386999999999944,1.1280000000000001,-22.419600000000173,,0,240,109,44,105,0.419,6,19.0,0.316,15,21,0.714,14.0,31.0,45.0,23,13.0,4,7,16,-21.0,1,241,130,49,89,0.551,21,41.0,0.512,11,19,0.579,9.0,48.0,57.0,29,4.0,11,19,18,21.0
0022000090,2021-01-03,CHI,7.0,113.66666666666667,24.666666666666668,8.0,34.5,104.2176,113.2335,1480.0304,DAL,6.0,106.6,20.8,7.4,34.2,108.1136,105.071,1491.6958999999997,7.066666666666677,3.866666666666667,0.5999999999999996,0.29999999999999716,-3.896000000000001,8.162500000000009,-11.66549999999961,,1,240,118,39,85,0.459,13,37.0,0.351,27,30,0.9,11.0,37.0,48.0,16,11.0,2,16,24,10.0,0,240,108,39,89,0.438,11,42.0,0.262,19,27,0.704,11.0,30.0,41.0,23,6.0,4,15,27,-10.0
0022000091,2021-01-03,PHX,7.0,108.0,25.666666666666668,8.166666666666666,34.0,110.5048,100.955,1538.8647,LAC,7.0,110.33333333333333,24.666666666666668,9.166666666666666,32.5,113.5506,112.0069,1517.314,-2.3333333333333286,1.0,-1.0,1.5,-3.0458,-11.051900000000003,21.550700000000006,,0,240,107,37,75,0.493,10,33.0,0.303,23,28,0.821,7.0,33.0,40.0,23,4.0,3,13,22,-5.0,1,241,112,40,83,0.482,17,29.0,0.586,15,19,0.789,8.0,29.0,37.0,24,5.0,2,10,22,5.0
0022000092,2021-01-03,GSW,6.0,108.2,21.0,8.0,35.0,98.2208,112.5635,1489.5274,POR,6.0,114.2,22.8,7.4,37.0,109.8922,111.4319,1510.7687,-6.0,-1.8000000000000007,0.5999999999999996,-2.0,-11.671400000000006,1.131600000000006,-21.241300000000138,,1,239,137,49,88,0.557,13,34.0,0.382,26,34,0.765,11.0,42.0,53.0,23,4.0,7,15,24,15.0,0,239,122,41,98,0.418,14,43.0,0.326,26,33,0.788,12.0,28.0,40.0,16,7.0,2,12,27,-15.0
0022000093,2021-01-04,ORL,7.0,112.0,21.833333333333332,11.666666666666666,36.5,107.796,107.6355,1515.6116,CLE,7.0,108.0,26.166666666666668,11.333333333333334,35.0,104.5836,102.0013,1518.8543,4.0,-4.333333333333336,0.33333333333333215,1.5,3.2124000000000024,5.634199999999993,-3.2427000000000135,,1,239,103,38,88,0.432,15,34.0,0.441,12,13,0.923,18.0,36.0,54.0,22,9.0,7,19,15,20.0,0,241,83,33,85,0.388,10,28.0,0.357,7,12,0.583,9.0,26.0,35.0,20,12.0,4,14,14,-20.0
0022000094,2021-01-04,PHI,7.0,109.83333333333333,24.166666666666668,8.833333333333334,38.833333333333336,107.0848,99.285,1538.0418999999997,CHA,7.0,108.33333333333333,29.666666666666668,11.666666666666666,32.166666666666664,105.3826,108.3009,1481.9475000000002,1.5,-5.5,-2.833333333333332,6.666666666666671,1.7022000000000048,-9.015900000000002,56.094399999999496,,1,242,118,46,95,0.484,11,32.0,0.344,15,23,0.652,14.0,41.0,55.0,34,7.0,5,10,21,17.0,0,239,101,36,86,0.419,13,39.0,0.333,16,22,0.727,8.0,39.0,47.0,30,4.0,4,16,24,-17.0
0022000095,2021-01-04,ATL,7.0,120.0,25.0,11.833333333333334,37.333333333333336,117.3021,109.6448,1516.6542,NYK,7.0,101.66666666666667,23.0,9.833333333333334,37.333333333333336,102.2118,105.2279,1502.3912000000003,18.33333333333333,2.0,2.0,0.0,15.0903,4.416899999999998,14.262999999999693,,0,240,108,40,87,0.46,10,31.0,0.323,18,23,0.783,10.0,30.0,40.0,24,4.0,2,12,21,-5.0,1,240,113,43,85,0.506,7,21.0,0.333,20,25,0.8,11.0,34.0,45.0,26,9.0,6,15,21,5.0
0022000096,2021-01-04,MIA,6.0,103.4,24.4,5.8,34.4,101.4521,109.1052,1489.9708,OKC,6.0,102.6,22.4,7.8,38.2,101.1435,107.847,1491.8703,0.8000000000000114,2.0,-2.0,-3.8000000000000043,0.30859999999999843,1.2582000000000022,-1.899499999999989,,1,241,118,46,81,0.568,16,34.0,0.471,10,18,0.556,4.0,43.0,47.0,34,7.0,0,14,20,28.0,0,240,90,29,79,0.367,13,48.0,0.271,19,27,0.704,6.0,32.0,38.0,20,6.0,4,15,15,-28.0
0022000097,2021-01-04,TOR,6.0,104.4,24.2,9.2,35.0,101.6355,104.1667,1473.0769,BOS,8.0,111.57142857142857,24.285714285714285,11.0,31.0,111.6033,112.3178,1509.1994000000002,-7.171428571428564,-0.08571428571428541,-1.8000000000000007,4.0,-9.967800000000011,-8.1511,-36.12250000000017,,0,240,114,36,90,0.4,13,37.0,0.351,29,38,0.763,8.0,29.0,37.0,20,13.0,4,10,26,-12.0,1,240,126,41,84,0.488,15,29.0,0.517,29,34,0.853,12.0,44.0,56.0,19,3.0,9,19,29,12.0
0022000098,2021-01-04,HOU,5.0,115.25,23.25,7.75,35.5,111.8389,112.8093,1501.0738999999999,DAL,7.0,106.83333333333333,21.166666666666668,8.0,33.5,107.4062,106.5684,1481.3602999999998,8.416666666666671,2.083333333333332,-0.25,2.0,4.432699999999997,6.240899999999996,19.713600000000042,,0,240,100,30,77,0.39,11,40.0,0.275,29,36,0.806,7.0,28.0,35.0,17,5.0,4,12,19,-13.0,1,241,113,39,82,0.476,16,39.0,0.41,19,20,0.95,10.0,41.0,51.0,24,4.0,3,15,31,13.0
0022000099,2021-01-04,MIL,7.0,124.5,25.5,11.666666666666666,37.0,119.0628,105.6742,1499.5043,DET,7.0,110.33333333333333,24.166666666666668,11.666666666666666,34.166666666666664,105.8861,111.6443,1464.3772999999999,14.166666666666671,1.3333333333333321,0.0,2.8333333333333357,13.176699999999997,-5.970100000000002,35.12700000000018,,1,241,125,49,85,0.576,14,34.0,0.412,13,16,0.813,7.0,42.0,49.0,32,6.0,4,19,18,10.0,0,240,115,43,98,0.439,17,40.0,0.425,12,12,1.0,6.0,25.0,31.0,27,9.0,5,8,17,-10.0
0022000100,2021-01-04,NOP,7.0,104.66666666666667,21.666666666666668,11.166666666666666,37.333333333333336,105.6528,102.961,1518.9474,IND,7.0,114.33333333333333,27.0,7.5,33.833333333333336,111.6536,104.3294,1516.7395,-9.666666666666657,-5.333333333333332,3.666666666666666,3.5,-6.000799999999998,-1.3684000000000083,2.2079000000001088,,0,265,116,44,101,0.436,9,27.0,0.333,19,24,0.792,16.0,41.0,57.0,26,5.0,4,18,20,-2.0,1,267,118,45,93,0.484,19,45.0,0.422,9,13,0.692,5.0,37.0,42.0,32,10.0,8,14,27,2.0
0022000101,2021-01-04,GSW,7.0,113.0,21.333333333333332,8.5,36.166666666666664,103.2907,113.0408,1500.138,SAC,7.0,111.33333333333333,22.5,12.666666666666666,33.666666666666664,108.3712,110.318,1497.266,1.6666666666666714,-1.1666666666666679,-4.166666666666666,2.5,-5.080500000000001,2.7228000000000065,2.8719999999998436,,1,240,137,51,97,0.526,23,43.0,0.535,12,14,0.857,3.0,45.0,48.0,41,4.0,6,11,28,31.0,0,242,106,34,90,0.378,10,35.0,0.286,28,39,0.718,11.0,41.0,52.0,20,5.0,6,14,20,-31.0
0022000102,2021-01-05,BKN,8.0,118.0,24.285714285714285,9.571428571428571,37.857142857142854,112.1064,107.7633,1488.1422,UTA,7.0,112.0,22.666666666666668,11.833333333333334,39.5,111.2951,105.9954,1520.7216000000003,6.0,1.6190476190476168,-2.2619047619047628,-1.642857142857146,0.8112999999999886,1.7678999999999974,-32.579400000000305,,1,239,130,52,93,0.559,14,36.0,0.389,12,16,0.75,8.0,43.0,51.0,31,11.0,5,12,22,34.0,0,241,96,33,86,0.384,11,34.0,0.324,19,27,0.704,9.0,32.0,41.0,17,6.0,3,15,18,-34.0
0022000103,2021-01-05,MEM,7.0,109.33333333333333,25.0,11.333333333333334,36.666666666666664,103.8632,109.4047,1483.0525,LAL,8.0,117.0,26.142857142857142,10.142857142857142,38.285714285714285,114.6417,103.7234,1529.3803999999998,-7.666666666666671,-1.1428571428571423,1.1904761904761916,-1.6190476190476204,-10.778499999999994,5.681300000000007,-46.32789999999977,,0,242,92,36,87,0.414,10,26.0,0.385,10,13,0.769,5.0,33.0,38.0,24,14.0,4,13,14,-2.0,1,239,94,38,87,0.437,9,31.0,0.29,9,11,0.818,9.0,43.0,52.0,24,7.0,8,17,14,2.0
0022000104,2021-01-05,DEN,7.0,116.0,28.833333333333332,9.833333333333334,31.833333333333332,113.9862,113.9862,1483.2096999999999,MIN,7.0,106.16666666666667,23.166666666666668,12.0,30.333333333333332,103.983,117.0421,1477.6032,9.833333333333329,5.666666666666664,-2.166666666666666,1.5,10.003199999999993,-3.0559000000000083,5.606499999999869,,1,241,123,41,79,0.519,8,25.0,0.32,33,45,0.733,10.0,32.0,42.0,22,9.0,2,14,27,7.0,0,239,116,42,91,0.462,11,34.0,0.324,21,27,0.778,10.0,32.0,42.0,24,8.0,4,14,31,-7.0
0022000105,2021-01-05,LAC,8.0,110.57142857142857,24.571428571428573,9.0,32.0,114.5648,112.4926,1527.9335,SAS,7.0,110.66666666666667,26.833333333333332,9.166666666666666,37.0,106.0364,110.3481,1479.5908,-0.095238095238102,-2.261904761904759,-0.16666666666666607,-5.0,8.528400000000005,2.1444999999999936,48.34270000000015,,0,241,113,43,86,0.5,15,35.0,0.429,12,13,0.923,7.0,38.0,45.0,29,6.0,7,13,16,-3.0,1,241,116,44,96,0.458,20,40.0,0.5,8,11,0.727,11.0,33.0,44.0,23,9.0,3,10,13,3.0
